State Code	County Name	 County Population 	Clinton or Trump State	 Clinton 	 Trump 
GA	Liberty County	 62 467 	Trump	 9 531 	 6 125 
GA	Lincoln County	 7 673 	Trump	 1 271 	 2 759 
GA	Long County	 17 731 	Trump	 1 356 	 2 623 
GA	Lowndes County	 112 865 	Trump	 14 614 	 21 308 
GA	Lumpkin County	 31 408 	Trump	 2 216 	 9 613 
GA	McDuffie County	 21 540 	Trump	 3 699 	 5 432 
GA	McIntosh County	 13 969 	Trump	 2 298 	 3 482 
GA	Macon County	 13 632 	Trump	 2 705 	 1 540 
GA	Madison County	 28 441 	Trump	 2 423 	 9 195 
GA	Marion County	 8 761 	Trump	 1 213 	 1 921 
GA	Meriwether County	 21 190 	Trump	 3 800 	 5 216 
GA	Miller County	 5 854 	Trump	 622 	 1 888 
GA	Mitchell County	 22 574 	Trump	 3 492 	 4 272 
GA	Monroe County	 27 103 	Trump	 3 570 	 8 821 
GA	Montgomery County	 8 951 	Trump	 847 	 2 668 
GA	Morgan County	 18 046 	Trump	 2 658 	 6 559 
GA	Murray County	 39 565 	Trump	 1 799 	 10 340 
GA	Muscogee County	 200 579 	Trump	 39 602 	 26 901 
GA	Newton County	 105 473 	Trump	 21 936 	 20 907 
GA	Oconee County	 35 965 	Trump	 5 253 	 12 885 
GA	Oglethorpe County	 14 871 	Trump	 1 829 	 4 622 
GA	Paulding County	 152 238 	Trump	 18 004 	 44 646 
GA	Peach County	 26 720 	Trump	 5 083 	 5 405 
GA	Pickens County	 30 309 	Trump	 1 977 	 11 651 
GA	Pierce County	 19 103 	Trump	 903 	 6 301 
GA	Pike County	 17 941 	Trump	 1 239 	 7 273 
GA	Polk County	 41 524 	Trump	 2 863 	 11 006 
GA	Pulaski County	 11 396 	Trump	 1 104 	 2 436 
GA	Putnam County	 21 353 	Trump	 2 745 	 6 516 
GA	Quitman County	 2 302 	Trump	 461 	 575 
GA	Rabun County	 16 281 	Trump	 1 443 	 6 287 
GA	Randolph County	 7 193 	Trump	 1 597 	 1 270 
GA	Richmond County	 201 793 	Trump	 48 707 	 24 441 
GA	Rockdale County	 88 856 	Trump	 23 206 	 13 463 
GA	Schley County	 5 168 	Trump	 401 	 1 472 
GA	Screven County	 14 162 	Trump	 2 300 	 3 305 
GA	Seminole County	 8 647 	Trump	 1 186 	 2 343 
GA	Spalding County	 64 051 	Trump	 9 347 	 15 636 
GA	Stephens County	 25 586 	Trump	 1 835 	 7 682 
GA	Stewart County	 5 851 	Trump	 1 220 	 805 
GA	Sumter County	 30 779 	Trump	 5 520 	 5 275 
GA	Talbot County	 6 337 	Trump	 2 001 	 1 196 
GA	Taliaferro County	 1 639 	Trump	 545 	 349 
GA	Tattnall County	 25 229 	Trump	 1 678 	 5 092 
GA	Taylor County	 8 330 	Trump	 1 295 	 2 062 
GA	Telfair County	 16 400 	Trump	 1 313 	 2 449 
GA	Terrell County	 9 113 	Trump	 2 267 	 1 872 
GA	Thomas County	 45 063 	Trump	 7 138 	 11 225 
GA	Tift County	 40 764 	Trump	 3 892 	 8 680 
GA	Toombs County	 27 241 	Trump	 2 338 	 6 612 
GA	Towns County	 11 182 	Trump	 1 206 	 5 377 
GA	Treutlen County	 6 785 	Trump	 860 	 1 808 
GA	Troup County	 69 763 	Trump	 9 597 	 15 643 
GA	Turner County	 8 214 	Trump	 1 243 	 2 094 
GA	Twiggs County	 8 390 	Trump	 1 970 	 2 034 
GA	Union County	 22 267 	Trump	 1 962 	 9 849 
GA	Upson County	 26 368 	Trump	 3 471 	 7 288 
GA	Walker County	 68 066 	Trump	 4 213 	 18 938 
GA	Walton County	 88 399 	Trump	 8 279 	 31 093 
GA	Ware County	 35 370 	Trump	 3 436 	 8 508 
GA	Warren County	 5 460 	Trump	 1 313 	 991 
GA	Washington County	 20 816 	Trump	 4 187 	 4 138 
GA	Wayne County	 29 534 	Trump	 2 039 	 8 147 
GA	Webster County	 2 648 	Trump	 471 	 630 
GA	Wheeler County	 7 903 	Trump	 646 	 1 421 
GA	White County	 28 319 	Trump	 1 672 	 9 751 
GA	Whitfield County	 104 216 	Trump	 7 925 	 21 514 
GA	Wilcox County	 8 857 	Trump	 852 	 2 096 
GA	Wilkes County	 9 867 	Trump	 1 844 	 2 569 
GA	Wilkinson County	 9 155 	Trump	 1 893 	 2 332 
GA	Worth County	 20 699 	Trump	 2 015 	 6 144 
HI	Hawaii County	 196 428 	Clinton	 41 258 	 17 500 
HI	Honolulu County	 998 714 	Clinton	 175 634 	 90 296 
HI	Kauai County	 71 735 	Clinton	 16 456 	 7 574 
HI	Maui County	 164 637 	Clinton	 33 479 	 13 445 
ID	Ada County	 434 211 	Trump	 75 676 	 93 748 
ID	Adams County	 3 843 	Trump	 415 	 1 556 
ID	Bannock County	 83 744 	Trump	 10 342 	 17 180 
ID	Bear Lake County	 5 922 	Trump	 255 	 2 203 
ID	Benewah County	 9 052 	Trump	 780 	 3 101 
ID	Bingham County	 44 990 	Trump	 2 924 	 10 907 
ID	Blaine County	 21 592 	Trump	 6 416 	 3 340 
ID	Boise County	 7 058 	Trump	 777 	 2 673 
ID	Bonner County	 41 859 	Trump	 5 140 	 10 220 
ID	Bonneville County	 110 089 	Trump	 8 930 	 26 699 
ID	Boundary County	 11 318 	Trump	 933 	 3 789 
ID	Butte County	 2 501 	Trump	 160 	 914 
ID	Camas County	 1 066 	Trump	 110 	 410 
ID	Canyon County	 207 478 	Trump	 16 683 	 46 755 
ID	Caribou County	 6 770 	Trump	 271 	 2 275 
ID	Cassia County	 23 506 	Trump	 1 036 	 5 949 
ID	Clark County	 880 	Trump	 44 	 203 
ID	Clearwater County	 8 496 	Trump	 704 	 2 852 
ID	Custer County	 4 087 	Trump	 427 	 1 777 
ID	Elmore County	 25 876 	Trump	 1 814 	 5 816 
ID	Franklin County	 13 074 	Trump	 385 	 3 901 
ID	Fremont County	 12 819 	Trump	 651 	 4 091 
ID	Gem County	 16 852 	Trump	 1 229 	 5 980 
ID	Gooding County	 15 284 	Trump	 930 	 3 743 
ID	Idaho County	 16 272 	Trump	 1 196 	 6 441 
ID	Jefferson County	 27 157 	Trump	 976 	 8 436 
ID	Jerome County	 22 814 	Trump	 2 117 	 7 347 
ID	Kootenai County	 150 346 	Trump	 16 264 	 44 449 
ID	Latah County	 38 778 	Trump	 8 093 	 7 255 
ID	Lemhi County	 7 735 	Trump	 733 	 3 011 
ID	Lewis County	 3 789 	Trump	 270 	 1 202 
ID	Lincoln County	 5 297 	Trump	 360 	 1 184 
ID	Madison County	 38 273 	Trump	 1 201 	 8 941 
ID	Minidoka County	 20 461 	Trump	 1 167 	 4 887 
ID	Nez Perce County	 40 048 	Trump	 4 828 	 10 699 
ID	Oneida County	 4 281 	Trump	 184 	 1 531 
ID	Owyhee County	 11 310 	Trump	 591 	 3 052 
ID	Payette County	 22 896 	Trump	 892 	 4 306 
ID	Power County	 7 648 	Trump	 699 	 1 666 
ID	Shoshone County	 12 432 	Trump	 1 384 	 3 297 
ID	Teton County	 10 564 	Trump	 2 157 	 2 161 
ID	Twin Falls County	 82 375 	Trump	 6 844 	 21 063 
ID	Valley County	 10 103 	Trump	 1 913 	 2 906 
ID	Washington County	 9 984 	Trump	 776 	 3 283 
IL	Adams County	 67 013 	Clinton	 7 633 	 22 732 
IL	Alexander County	 6 780 	Clinton	 1 262 	 1 496 
IL	Bond County	 16 950 	Clinton	 2 066 	 4 884 
IL	Boone County	 53 585 	Clinton	 8 952 	 12 261 
IL	Brown County	 6 829 	Clinton	 475 	 1 776 
IL	Bureau County	 33 587 	Clinton	 6 010 	 9 264 
IL	Calhoun County	 4 899 	Clinton	 739 	 1 719 
IL	Carroll County	 14 616 	Clinton	 2 437 	 4 428 
IL	Cass County	 12 847 	Clinton	 1 617 	 3 216 
IL	Champaign County	 208 861 	Clinton	 49 694 	 33 235 
IL	Christian County	 33 642 	Clinton	 3 982 	 10 522 
IL	Clark County	 15 979 	Clinton	 1 873 	 5 620 
IL	Clay County	 13 428 	Clinton	 1 014 	 5 009 
IL	Clinton County	 37 786 	Clinton	 3 939 	 12 394 
IL	Coles County	 52 521 	Clinton	 7 285 	 12 985 
IL	Cook County	 5 238 216 	Clinton	 1 528 582 	 440 213 
IL	Crawford County	 19 414 	Clinton	 1 969 	 6 146 
IL	Cumberland County	 10 898 	Clinton	 1 028 	 4 200 
IL	DeKalb County	 104 352 	Clinton	 20 348 	 19 051 
IL	De Witt County	 16 247 	Clinton	 1 907 	 5 072 
IL	Douglas County	 19 823 	Clinton	 1 946 	 5 695 
IL	DuPage County	 933 736 	Clinton	 222 499 	 164 355 
IL	Edgar County	 17 664 	Clinton	 1 778 	 5 634 
IL	Edwards County	 6 534 	Clinton	 432 	 2 777 
IL	Effingham County	 34 371 	Clinton	 3 071 	 13 613 
IL	Fayette County	 22 043 	Clinton	 1 814 	 7 363 
IL	Ford County	 13 736 	Clinton	 1 410 	 4 474 
IL	Franklin County	 39 485 	Clinton	 4 711 	 13 101 
IL	Fulton County	 35 699 	Clinton	 6 118 	 8 482 
IL	Gallatin County	 5 265 	Clinton	 656 	 1 942 
IL	Greene County	 13 241 	Clinton	 1 202 	 4 139 
IL	Grundy County	 50 541 	Clinton	 8 021 	 13 417 
IL	Hamilton County	 8 200 	Clinton	 800 	 3 205 
IL	Hancock County	 18 543 	Clinton	 1 744 	 5 713 
IL	Hardin County	 4 135 	Clinton	 419 	 1 650 
IL	Henderson County	 6 995 	Clinton	 1 151 	 2 153 
IL	Henry County	 49 489 	Clinton	 8 835 	 13 962 
IL	Iroquois County	 28 672 	Clinton	 2 496 	 9 728 
IL	Jackson County	 59 362 	Clinton	 11 619 	 10 889 
IL	Jasper County	 9 607 	Clinton	 924 	 3 973 
IL	Jefferson County	 38 353 	Clinton	 4 408 	 11 681 
IL	Jersey County	 22 372 	Clinton	 2 673 	 7 737 
IL	Jo Daviess County	 22 086 	Clinton	 4 452 	 6 113 
IL	Johnson County	 12 762 	Clinton	 1 135 	 4 644 
IL	Kane County	 530 847 	Clinton	 99 389 	 82 087 
IL	Kankakee County	 110 879 	Clinton	 18 908 	 25 081 
IL	Kendall County	 123 355 	Clinton	 23 392 	 24 152 
IL	Knox County	 51 441 	Clinton	 9 939 	 10 658 
IL	Lake County	 703 910 	Clinton	 168 186 	 108 608 
IL	LaSalle County	 111 333 	Clinton	 19 277 	 26 269 
IL	Lawrence County	 16 491 	Clinton	 1 288 	 4 517 
IL	Lee County	 34 584 	Clinton	 5 499 	 8 597 
IL	Livingston County	 36 671 	Clinton	 4 005 	 10 197 
IL	Logan County	 29 494 	Clinton	 3 301 	 8 167 
IL	McDonough County	 31 333 	Clinton	 5 278 	 6 789 
IL	McHenry County	 307 343 	Clinton	 59 827 	 71 117 
IL	McLean County	 173 166 	Clinton	 35 918 	 37 081 
IL	Macon County	 107 303 	Clinton	 18 211 	 26 782 
IL	Macoupin County	 46 045 	Clinton	 6 532 	 14 194 
IL	Madison County	 266 209 	Clinton	 50 336 	 70 295 
IL	Marion County	 38 339 	Clinton	 4 231 	 11 677 
IL	Marshall County	 11 982 	Clinton	 1 784 	 3 776 
IL	Mason County	 13 701 	Clinton	 2 008 	 4 051 
IL	Massac County	 14 766 	Clinton	 1 555 	 4 844 
IL	Menard County	 12 444 	Clinton	 1 808 	 4 230 
IL	Mercer County	 15 858 	Clinton	 3 061 	 4 800 
IL	Monroe County	 33 879 	Clinton	 5 522 	 12 614 
IL	Montgomery County	 28 898 	Clinton	 3 490 	 8 616 
IL	Morgan County	 34 828 	Clinton	 4 693 	 9 060 
IL	Moultrie County	 14 931 	Clinton	 1 476 	 4 453 
IL	Ogle County	 51 659 	Clinton	 8 025 	 14 344 
IL	Peoria County	 186 221 	Clinton	 37 436 	 35 299 
IL	Perry County	 21 543 	Clinton	 2 433 	 6 816 
IL	Piatt County	 16 387 	Clinton	 2 633 	 5 623 
IL	Pike County	 15 989 	Clinton	 1 412 	 5 749 
IL	Pope County	 4 226 	Clinton	 374 	 1 678 
IL	Pulaski County	 5 678 	Clinton	 817 	 1 583 
IL	Putnam County	 5 644 	Clinton	 1 143 	 1 762 
IL	Randolph County	 32 852 	Clinton	 3 421 	 9 992 
IL	Richland County	 16 029 	Clinton	 1 579 	 5 736 
IL	Rock Island County	 146 133 	Clinton	 32 258 	 26 969 
IL	St. Clair County	 264 052 	Clinton	 60 180 	 53 479 
IL	Saline County	 24 548 	Clinton	 2 551 	 8 248 
IL	Sangamon County	 198 712 	Clinton	 40 731 	 49 823 
IL	Schuyler County	 7 032 	Clinton	 1 074 	 2 523 
IL	Scott County	 5 092 	Clinton	 528 	 1 965 
IL	Shelby County	 21 775 	Clinton	 2 279 	 8 209 
IL	Stark County	 5 788 	Clinton	 748 	 1 777 
IL	Stephenson County	 45 749 	Clinton	 7 531 	 10 845 
IL	Tazewell County	 134 800 	Clinton	 20 568 	 38 620 
IL	Union County	 17 408 	Clinton	 2 389 	 5 780 
IL	Vermilion County	 79 282 	Clinton	 9 876 	 18 582 
IL	Wabash County	 11 542 	Clinton	 1 146 	 4 039 
IL	Warren County	 17 527 	Clinton	 2 983 	 4 267 
IL	Washington County	 14 270 	Clinton	 1 446 	 5 566 
IL	Wayne County	 16 423 	Clinton	 1 048 	 6 963 
IL	White County	 14 327 	Clinton	 1 412 	 5 639 
IL	Whiteside County	 57 079 	Clinton	 11 005 	 12 597 
IL	Will County	 687 263 	Clinton	 146 230 	 129 726 
IL	Williamson County	 67 466 	Clinton	 8 539 	 21 503 
IL	Winnebago County	 287 078 	Clinton	 52 595 	 53 922 
IL	Woodford County	 39 227 	Clinton	 5 068 	 13 180 
IN	Adams County	 34 980 	Trump	 2 802 	 9 642 
IN	Allen County	 368 450 	Trump	 55 222 	 83 801 
IN	Bartholomew County	 81 162 	Trump	 9 841 	 20 637 
IN	Benton County	 8 681 	Trump	 860 	 2 579 
IN	Blackford County	 12 298 	Trump	 1 243 	 3 349 
IN	Boone County	 63 344 	Trump	 10 181 	 19 654 
IN	Brown County	 14 977 	Trump	 2 518 	 5 015 
IN	Carroll County	 19 856 	Trump	 1 891 	 6 273 
IN	Cass County	 37 979 	Trump	 3 758 	 9 697 
IN	Clark County	 115 371 	Trump	 18 791 	 30 012 
IN	Clay County	 26 503 	Trump	 2 306 	 8 528 
IN	Clinton County	 32 609 	Trump	 2 819 	 8 530 
IN	Crawford County	 10 483 	Trump	 1 323 	 3 013 
IN	Daviess County	 32 906 	Trump	 1 800 	 8 545 
IN	Dearborn County	 49 455 	Trump	 4 883 	 18 110 
IN	Decatur County	 26 521 	Trump	 2 121 	 8 488 
IN	DeKalb County	 42 589 	Trump	 3 941 	 12 054 
IN	Delaware County	 116 852 	Trump	 18 100 	 24 217 
IN	Dubois County	 42 461 	Trump	 5 389 	 13 365 
IN	Elkhart County	 203 474 	Trump	 20 667 	 41 810 
IN	Fayette County	 23 434 	Trump	 2 252 	 6 839 
IN	Floyd County	 76 778 	Trump	 13 939 	 21 427 
IN	Fountain County	 16 591 	Trump	 1 476 	 5 661 
IN	Franklin County	 22 872 	Trump	 1 967 	 8 665 
IN	Fulton County	 20 315 	Trump	 1 960 	 6 010 
IN	Gibson County	 33 775 	Trump	 3 720 	 11 079 
IN	Grant County	 67 979 	Trump	 7 029 	 17 009 
IN	Greene County	 32 441 	Trump	 2 929 	 10 275 
IN	Hamilton County	 309 697 	Trump	 57 214 	 87 299 
IN	Hancock County	 72 520 	Trump	 8 901 	 25 050 
IN	Harrison County	 39 578 	Trump	 4 776 	 12 993 
IN	Hendricks County	 158 192 	Trump	 22 595 	 48 326 
IN	Henry County	 48 985 	Trump	 5 124 	 13 895 
IN	Howard County	 82 556 	Trump	 11 215 	 23 675 
IN	Huntington County	 36 630 	Trump	 3 506 	 11 649 
IN	Jackson County	 44 069 	Trump	 3 843 	 12 857 
IN	Jasper County	 33 470 	Trump	 3 329 	 9 382 
IN	Jay County	 21 121 	Trump	 1 889 	 5 697 
IN	Jefferson County	 32 416 	Trump	 4 325 	 8 538 
IN	Jennings County	 27 897 	Trump	 2 364 	 8 222 
IN	Johnson County	 149 633 	Trump	 17 318 	 45 456 
IN	Knox County	 37 927 	Trump	 3 772 	 11 077 
IN	Kosciusko County	 78 620 	Trump	 6 311 	 23 909 
IN	LaGrange County	 38 809 	Trump	 2 080 	 7 025 
IN	Lake County	 487 865 	Trump	 116 896 	 75 565 
IN	LaPorte County	 110 884 	Trump	 19 795 	 22 678 
IN	Lawrence County	 45 495 	Trump	 4 210 	 14 034 
IN	Madison County	 129 723 	Trump	 18 595 	 32 376 
IN	Marion County	 939 020 	Trump	 212 676 	 130 228 
IN	Marshall County	 46 857 	Trump	 4 798 	 12 286 
IN	Martin County	 10 226 	Trump	 881 	 3 695 
IN	Miami County	 35 862 	Trump	 2 766 	 9 975 
IN	Monroe County	 144 705 	Trump	 34 183 	 20 527 
IN	Montgomery County	 38 227 	Trump	 3 362 	 11 051 
IN	Morgan County	 69 648 	Trump	 6 037 	 23 671 
IN	Newton County	 14 008 	Trump	 1 403 	 4 074 
IN	Noble County	 47 733 	Trump	 3 904 	 12 198 
IN	Ohio County	 5 938 	Trump	 686 	 2 118 
IN	Orange County	 19 605 	Trump	 2 048 	 5 800 
IN	Owen County	 20 872 	Trump	 1 946 	 6 151 
IN	Parke County	 16 901 	Trump	 1 441 	 4 863 
IN	Perry County	 19 347 	Trump	 3 062 	 4 556 
IN	Pike County	 12 594 	Trump	 1 297 	 4 398 
IN	Porter County	 167 688 	Trump	 33 531 	 38 719 
IN	Posey County	 25 512 	Trump	 3 515 	 8 393 
IN	Pulaski County	 12 889 	Trump	 1 327 	 3 854 
IN	Putnam County	 37 585 	Trump	 3 356 	 10 637 
IN	Randolph County	 25 172 	Trump	 2 446 	 7 515 
IN	Ripley County	 28 701 	Trump	 2 471 	 9 806 
IN	Rush County	 16 672 	Trump	 1 525 	 5 292 
IN	St. Joseph County	 268 441 	Trump	 52 247 	 52 019 
IN	Scott County	 23 744 	Trump	 2 642 	 6 074 
IN	Shelby County	 44 478 	Trump	 4 247 	 12 718 
IN	Spencer County	 20 715 	Trump	 2 861 	 6 572 
IN	Starke County	 22 958 	Trump	 2 489 	 6 367 
IN	Steuben County	 34 372 	Trump	 3 741 	 10 127 
IN	Sullivan County	 20 928 	Trump	 2 113 	 6 138 
IN	Switzerland County	 10 524 	Trump	 930 	 2 558 
IN	Tippecanoe County	 185 826 	Trump	 27 207 	 30 711 
IN	Tipton County	 15 267 	Trump	 1 587 	 5 589 
IN	Union County	 7 182 	Trump	 715 	 2 445 
IN	Vanderburgh County	 181 877 	Trump	 28 296 	 40 422 
IN	Vermillion County	 15 692 	Trump	 2 081 	 4 511 
IN	Vigo County	 107 896 	Trump	 15 922 	 21 924 
IN	Wabash County	 32 138 	Trump	 3 018 	 9 819 
IN	Warren County	 8 269 	Trump	 839 	 2 896 
IN	Warrick County	 61 897 	Trump	 9 086 	 19 133 
IN	Washington County	 27 827 	Trump	 2 636 	 8 206 
IN	Wayne County	 67 001 	Trump	 8 322 	 16 028 
IN	Wells County	 27 964 	Trump	 2 585 	 9 999 
IN	White County	 24 293 	Trump	 2 563 	 6 813 
IN	Whitley County	 33 406 	Trump	 3 379 	 11 357 
IA	Adair County	 7 228 	Trump	 1 127 	 2 456 
IA	Adams County	 3 796 	Trump	 565 	 1 393 
IA	Allamakee County	 13 886 	Trump	 2 409 	 4 072 
IA	Appanoose County	 12 529 	Trump	 1 813 	 4 031 
IA	Audubon County	 5 773 	Trump	 1 079 	 2 135 
IA	Benton County	 25 658 	Trump	 4 672 	 8 226 
IA	Black Hawk County	 133 455 	Trump	 32 006 	 27 382 
IA	Boone County	 26 643 	Trump	 5 517 	 7 458 
IA	Bremer County	 24 722 	Trump	 5 349 	 7 199 
IA	Buchanan County	 21 062 	Trump	 3 966 	 5 504 
IA	Buena Vista County	 20 493 	Trump	 2 851 	 4 895 
IA	Butler County	 14 915 	Trump	 2 163 	 4 918 
IA	Calhoun County	 9 818 	Trump	 1 396 	 3 466 
IA	Carroll County	 20 498 	Trump	 3 305 	 6 627 
IA	Cass County	 13 427 	Trump	 1 946 	 4 755 
IA	Cedar County	 18 340 	Trump	 3 578 	 5 275 
IA	Cerro Gordo County	 43 017 	Trump	 9 840 	 11 583 
IA	Cherokee County	 11 574 	Trump	 1 676 	 4 188 
IA	Chickasaw County	 12 097 	Trump	 2 264 	 3 739 
IA	Clarke County	 9 259 	Trump	 1 463 	 2 706 
IA	Clay County	 16 507 	Trump	 2 246 	 5 870 
IA	Clayton County	 17 644 	Trump	 3 236 	 5 309 
IA	Clinton County	 47 768 	Trump	 10 079 	 11 249 
IA	Crawford County	 17 094 	Trump	 1 985 	 4 608 
IA	Dallas County	 80 133 	Trump	 15 662 	 19 288 
IA	Davis County	 8 769 	Trump	 976 	 2 721 
IA	Decatur County	 8 220 	Trump	 1 201 	 2 296 
IA	Delaware County	 17 403 	Trump	 2 956 	 5 688 
IA	Des Moines County	 40 055 	Trump	 8 178 	 9 479 
IA	Dickinson County	 17 111 	Trump	 3 051 	 6 743 
IA	Dubuque County	 97 125 	Trump	 22 774 	 23 384 
IA	Emmet County	 9 769 	Trump	 1 356 	 3 121 
IA	Fayette County	 20 257 	Trump	 3 666 	 5 591 
IA	Floyd County	 15 960 	Trump	 3 177 	 4 371 
IA	Franklin County	 10 295 	Trump	 1 490 	 3 153 
IA	Fremont County	 6 906 	Trump	 959 	 2 401 
IA	Greene County	 9 027 	Trump	 1 688 	 2 819 
IA	Grundy County	 12 435 	Trump	 1 847 	 4 516 
IA	Guthrie County	 10 676 	Trump	 1 720 	 3 603 
IA	Hamilton County	 15 190 	Trump	 2 715 	 4 450 
IA	Hancock County	 10 974 	Trump	 1 582 	 3 972 
IA	Hardin County	 17 367 	Trump	 2 774 	 5 231 
IA	Harrison County	 14 265 	Trump	 2 123 	 4 892 
IA	Henry County	 19 950 	Trump	 2 897 	 5 764 
IA	Howard County	 9 410 	Trump	 1 674 	 2 611 
IA	Humboldt County	 9 555 	Trump	 1 251 	 3 564 
IA	Ida County	 7 028 	Trump	 792 	 2 655 
IA	Iowa County	 16 401 	Trump	 3 070 	 5 193 
IA	Jackson County	 19 444 	Trump	 3 837 	 5 821 
IA	Jasper County	 36 827 	Trump	 7 108 	 10 556 
IA	Jefferson County	 17 555 	Trump	 3 702 	 3 738 
IA	Johnson County	 144 251 	Trump	 49 942 	 20 993 
IA	Jones County	 20 466 	Trump	 3 779 	 5 718 
IA	Keokuk County	 10 163 	Trump	 1 265 	 3 385 
IA	Kossuth County	 15 165 	Trump	 2 529 	 5 637 
IA	Lee County	 35 089 	Trump	 6 195 	 8 762 
IA	Linn County	 219 916 	Trump	 58 481 	 48 183 
IA	Louisa County	 11 185 	Trump	 1 643 	 3 060 
IA	Lucas County	 8 682 	Trump	 1 236 	 2 873 
IA	Lyon County	 11 745 	Trump	 917 	 5 188 
IA	Madison County	 15 753 	Trump	 2 666 	 5 336 
IA	Mahaska County	 22 324 	Trump	 2 606 	 7 404 
IA	Marion County	 33 294 	Trump	 5 469 	 10 940 
IA	Marshall County	 40 746 	Trump	 7 623 	 9 125 
IA	Mills County	 14 844 	Trump	 2 080 	 5 050 
IA	Mitchell County	 10 832 	Trump	 1 879 	 3 180 
IA	Monona County	 8 979 	Trump	 1 244 	 3 115 
IA	Monroe County	 7 973 	Trump	 1 053 	 2 635 
IA	Montgomery County	 10 234 	Trump	 1 312 	 3 431 
IA	Muscatine County	 43 011 	Trump	 8 284 	 9 549 
IA	O'Brien County	 13 984 	Trump	 1 314 	 5 735 
IA	Osceola County	 6 154 	Trump	 552 	 2 528 
IA	Page County	 15 527 	Trump	 1 801 	 4 875 
IA	Palo Alto County	 9 133 	Trump	 1 395 	 3 079 
IA	Plymouth County	 24 800 	Trump	 2 878 	 9 659 
IA	Pocahontas County	 7 008 	Trump	 962 	 2 692 
IA	Polk County	 467 711 	Trump	 119 671 	 93 421 
IA	Pottawattamie County	 93 671 	Trump	 15 341 	 24 441 
IA	Poweshiek County	 18 550 	Trump	 4 272 	 4 936 
IA	Ringgold County	 5 068 	Trump	 753 	 1 820 
IA	Sac County	 10 021 	Trump	 1 269 	 3 692 
IA	Scott County	 172 126 	Trump	 40 302 	 39 083 
IA	Shelby County	 11 927 	Trump	 1 649 	 4 340 
IA	Sioux County	 34 937 	Trump	 2 289 	 14 761 
IA	Story County	 96 021 	Trump	 25 085 	 19 111 
IA	Tama County	 17 337 	Trump	 3 194 	 4 968 
IA	Taylor County	 6 205 	Trump	 755 	 2 108 
IA	Union County	 12 469 	Trump	 1 920 	 3 521 
IA	Van Buren County	 7 344 	Trump	 843 	 2 524 
IA	Wapello County	 35 173 	Trump	 5 591 	 8 710 
IA	Warren County	 48 626 	Trump	 10 371 	 14 773 
IA	Washington County	 22 247 	Trump	 3 938 	 6 170 
IA	Wayne County	 6 385 	Trump	 719 	 2 069 
IA	Webster County	 37 071 	Trump	 6 293 	 10 049 
IA	Winnebago County	 10 609 	Trump	 1 920 	 3 437 
IA	Winneshiek County	 20 709 	Trump	 5 238 	 5 332 
IA	Woodbury County	 102 782 	Trump	 16 102 	 24 627 
IA	Worth County	 7 569 	Trump	 1 523 	 2 443 
IA	Wright County	 12 773 	Trump	 1 890 	 3 790 
KS	Allen County	 12 717 	Trump	 1 398 	 3 575 
KS	Anderson County	 7 808 	Trump	 665 	 2 386 
KS	Atchison County	 16 398 	Trump	 1 946 	 3 977 
KS	Barber County	 4 823 	Trump	 281 	 1 822 
KS	Barton County	 27 103 	Trump	 1 823 	 7 766 
KS	Bourbon County	 14 712 	Trump	 1 306 	 4 314 
KS	Brown County	 9 776 	Trump	 850 	 2 861 
KS	Butler County	 66 741 	Trump	 6 489 	 18 781 
KS	Chase County	 2 679 	Trump	 313 	 964 
KS	Chautauqua County	 3 402 	Trump	 236 	 1 552 
KS	Cherokee County	 20 533 	Trump	 1 959 	 6 017 
KS	Cheyenne County	 2 679 	Trump	 188 	 1 172 
KS	Clark County	 2 096 	Trump	 118 	 813 
KS	Clay County	 8 347 	Trump	 665 	 2 831 
KS	Cloud County	 9 219 	Trump	 744 	 2 856 
KS	Coffey County	 8 384 	Trump	 719 	 2 990 
KS	Comanche County	 1 843 	Trump	 102 	 705 
KS	Cowley County	 35 788 	Trump	 3 436 	 8 016 
KS	Crawford County	 39 217 	Trump	 5 064 	 8 394 
KS	Decatur County	 2 932 	Trump	 178 	 1 220 
KS	Dickinson County	 19 303 	Trump	 1 582 	 5 905 
KS	Doniphan County	 7 797 	Trump	 584 	 2 601 
KS	Douglas County	 118 053 	Trump	 30 089 	 14 308 
KS	Edwards County	 2 968 	Trump	 208 	 1 033 
KS	Elk County	 2 605 	Trump	 160 	 1 048 
KS	Ellis County	 29 029 	Trump	 2 669 	 8 311 
KS	Ellsworth County	 6 343 	Trump	 515 	 1 933 
KS	Finney County	 37 118 	Trump	 3 006 	 6 155 
KS	Ford County	 34 536 	Trump	 2 032 	 4 994 
KS	Franklin County	 25 609 	Trump	 2 829 	 7 025 
KS	Geary County	 37 030 	Trump	 2 569 	 4 116 
KS	Gove County	 2 640 	Trump	 149 	 1 127 
KS	Graham County	 2 591 	Trump	 185 	 1 013 
KS	Grant County	 7 733 	Trump	 427 	 1 755 
KS	Gray County	 6 133 	Trump	 257 	 1 651 
KS	Greeley County	 1 330 	Trump	 83 	 523 
KS	Greenwood County	 6 244 	Trump	 484 	 2 146 
KS	Hamilton County	 2 474 	Trump	 114 	 690 
KS	Harper County	 5 817 	Trump	 388 	 1 950 
KS	Harvey County	 35 073 	Trump	 5 006 	 8 503 
KS	Haskell County	 4 064 	Trump	 228 	 1 011 
KS	Hodgeman County	 1 893 	Trump	 124 	 845 
